Title,Company,Experience,Salary,Location,Posted,Openings,Skills,Job Description,Job Link
Software Development Engineer - Internship,meesho,2 months duration,"25,000/month",Bengaluru,3 weeks ago,12,"Gen AI, Data Structures And Algorithms, Java, Javascript, Python",Not specified,https://www.naukri.com/job-listings-software-development-engineer-internship-teknuova-solutions-bengaluru-0-to-1-years-100625030207
Software Development Engineer,Amazon,0 - 8 years,Not Disclosed,Chennai,3 weeks ago,1,"Unix, Computer science, Object oriented design, C++, Linux, Coding, Agile, Data structures, Perl, Internship",Not specified,https://www.naukri.com/job-listings-software-development-engineer-amazon-development-centre-india-pvt-ltd-chennai-0-to-8-years-110625503512
Software Engineer - L2,Wipro,0 - 4 years,Not Disclosed,Chennai,3 weeks ago,1,"cae, cad, mis, software engineering, quality assurance, css, c++, rhino, fea, simulation, mql, matrix, autocad, catia, hypermesh, java, solid works, rhinoceros, debugging, html, digital transformation, python, c, photoshop, prototype, javascript, plm, enovia, creo",Not specified,https://www.naukri.com/job-listings-software-engineer-l2-wipro-limited-chennai-0-to-4-years-090625924711
Software Development Engineer,Amazon,0 - 7 years,Not Disclosed,Hyderabad,3+ weeks ago,1,"Photography, Retail, Usage, Web services, Architectural design, Programming, Deployment, Internship, Distribution system",Not specified,https://www.naukri.com/job-listings-software-development-engineer-amazon-development-centre-india-pvt-ltd-hyderabad-0-to-7-years-200225500173
Software Engineer,Truquest Infotech,0 - 3 years,Not Disclosed,Visakhapatnam,3+ weeks ago,1,"Computer science, information system, System management, Database management, Management systems, Time management, Programming, Information technology",Not specified,https://www.naukri.com/job-listings-software-engineer-truquest-infotech-visakhapatnam-0-to-3-years-280524501334
Trainee Software Test Engineer,Qawebprints Info Solutions,0 - 1 years,Not Disclosed,Thiruvananthapuram,3+ weeks ago,1,"Computer science, Manual testing, Testing tools, Analytical, Black Box Testing, Agile, Scrum, SDLC, SQL, Agile testing",Not specified,https://www.naukri.com/job-listings-trainee-software-test-engineer-qawebprints-info-solutions-thiruvananthapuram-0-to-1-years-211024502983
SOFTWARE TESTING ENGINEER,Godigi Infotech,0 - 1 years,Not Disclosed,Pune,3+ weeks ago,1,"Software testing, Automation testing, Manual testing, Analytical, Test scenarios, Mobile applications, Monitoring",Not specified,https://www.naukri.com/job-listings-software-testing-engineer-godigi-infotech-pune-0-to-1-years-191023500352
"Software Development Engineer, QA",Sprinklr,0 - 2 years,Not Disclosed,Gurugram,3 weeks ago,1,"Unix, Object oriented design, Software Development Manager, MySQL, Customer experience management, Data structures, microsoft, Enterprise software, digital transformation, Test case creation",Not specified,https://www.naukri.com/job-listings-software-development-engineer-qa-sprinklr-solutions-pvt-ltd-gurugram-0-to-2-years-060625503841
"Software Development Engineer, UTR, Last Mile",Amazon,0 - 7 years,Not Disclosed,Gurugram,3+ weeks ago,1,"Outbound, Architecture, Architectural design, Technical leadership, Technical architecture, Technology solutions, Internship, Operations, Team building, Logistics",Not specified,https://www.naukri.com/job-listings-software-development-engineer-utr-last-mile-amazon-development-centre-india-pvt-ltd-gurugram-0-to-7-years-210225500868
SOFTWARE TESTING ENGINEER,Godigi Infotech,0 - 1 years,Not Disclosed,Mumbai,3+ weeks ago,1,"Software testing, Manual testing, Analytical, Banking, Database, SDLC, STLC, Testing",Not specified,https://www.naukri.com/job-listings-software-testing-engineer-godigi-infotech-mumbai-0-to-1-years-191023500354
"Software Development Engineer, Amazon Hub",Amazon,0 - 7 years,Not Disclosed,Gurugram,3+ weeks ago,1,"Networking, Focus, Machine learning, Architectural design, Programming, Packaging, Vendor, Internship, Distribution system, Logistics",Not specified,https://www.naukri.com/job-listings-software-development-engineer-amazon-hub-amazon-development-centre-india-pvt-ltd-gurugram-0-to-7-years-050225501964
Software Development Engineer,Amazon,0 - 8 years,Not Disclosed,Gurugram,3+ weeks ago,1,"Computer science, Automation, Financial statements, Operational excellence, Coding, Architectural design, Software development life cycle, Customer experience, Application software, Internship",Not specified,https://www.naukri.com/job-listings-software-development-engineer-amazon-development-centre-india-pvt-ltd-gurugram-0-to-8-years-280425500999
Developer Team Lead,Alantrix Geim Studios,3 - 6 years,18-25.2 Lacs P.A.,Bengaluru( Koramangala Industrial Layout ),Few hours ago,1,"Unity Engine, Gaming, Hiring, Objective C, Code Review, English, Team Leading, Swift, Flutter, Mentoring, Godot, Game Development, Game Design, Cocos2D",Not specified,https://www.naukri.com/job-listings-developer-team-lead-alantrix-geim-studios-bengaluru-3-to-6-years-020725033116
"Software Development Engineer, MENA Payments, MENA Payments",Amazon,0 - 7 years,Not Disclosed,Chennai,3+ weeks ago,1,"Front end, Architectural design, Agile, System software, Customer experience, Internship, Distribution system, Software solutions, Downstream, android development",Not specified,https://www.naukri.com/job-listings-software-development-engineer-mena-payments-mena-payments-amazon-development-centre-india-pvt-ltd-chennai-0-to-7-years-210325500057
Software Enigineer,IBM,5 - 8 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"kubernetes, microservices, debugging, troubleshooting, aws, software development, microsoft azure, azure cloud platform, hibernate, backend development, azure cloud, docker, spring, software development life cycle, java, software product development, mysql, agile",Not specified,https://www.naukri.com/job-listings-software-enigineer-ibm-india-pvt-limited-bengaluru-5-to-8-years-040625926233
Senior Software Architect - Java with Angular Full Stack Developer,Cradlepoint,10 - 15 years,Not Disclosed,Gurugram,3+ weeks ago,1,"System testing, Linux, Coding, Security implementation, MySQL, trade compliance, Agile methodology, JIRA, SDLC, Python",Not specified,https://www.naukri.com/job-listings-senior-software-architect-java-with-angular-full-stack-developer-cradlepoint-gurugram-10-to-15-years-110225506712
"Software Development Engineer, Aurora Storage",Amazon,0 - 6 years,Not Disclosed,Pune,3+ weeks ago,1,"Cloud computing, software architecture, Automation, MySQL, Architectural design, Open source, Internship, Distribution system, Software solutions, Analytics",Not specified,https://www.naukri.com/job-listings-software-development-engineer-aurora-storage-amazon-development-centre-india-pvt-ltd-pune-0-to-6-years-130225500765
AdvSec Software Development Engineer - STL /,Thales,0 - 4 years,Not Disclosed,Noida,3+ weeks ago,1,"C++, Linux, Debugging, Javascript, Agile, Scrum, Windows, JIRA, Information technology, Python",Not specified,https://www.naukri.com/job-listings-advsec-software-development-engineer-stl-thales-india-pvt-ltd-noida-0-to-4-years-211124505529
System Software Engineer - Graphics,Nvidia,0 - 5 years,Not Disclosed,Pune,3+ weeks ago,1,"Graphics, Computer science, Opengl, Machine learning, Computer graphics, Manager Technology, Programming, System software, Device drivers, Gaming",Not specified,https://www.naukri.com/job-listings-system-software-engineer-graphics-nvidia-pune-0-to-5-years-280525500709
Software Engineer Trainee,Skill Gap Pro Hr Consultancy Services,0 - 1 years,1.5-2 Lacs P.A.,Viluppuram,1 week ago,8,"Software Engineering, Java, GIT, testing, Python",Not specified,https://www.naukri.com/job-listings-software-engineer-trainee-skill-gap-pro-hr-consultancy-services-viluppuram-0-to-1-years-210625010523
Software Engineer - Back End,ETERNAL,0 - 2 years,Not Disclosed,Gurugram,3+ weeks ago,1,"Backend, jQuery, Database design, MySQL, Debugging, PHP, Data structures, Apache, cisco, Distribution system",Not specified,https://www.naukri.com/job-listings-software-engineer-back-end-zomato-com-gurugram-0-to-2-years-270522502605
Software Development Mentor_(On-site),Nxtwave Disruptive Technologies,0 - 5 years,Not Disclosed,"Hyderabad, Pune, Bengaluru",1 week ago,300,"Java, Javascript, Python",Not specified,https://www.naukri.com/job-listings-software-development-mentor-on-site-nxtwave-disruptive-technologies-hyderabad-pune-bengaluru-0-to-5-years-250625023357
Developer - L4,Wipro,1 - 6 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"continuous integration, software testing, root cause analysis, software development life cycle, mis, software development, test cases, networking, progress 4gl, product design, microsoft windows, system performance, troubleshooting, windows vista",Not specified,https://www.naukri.com/job-listings-developer-l4-wipro-limited-bengaluru-1-to-6-years-250625930466
Junior / Senior Software Engineers,Iweb Technologies,0 - 2 years,Not Disclosed,Pune,3+ weeks ago,1,"MS SQL, Software Engineer, ASP.Net, MVC, bootstrap, JSE, Ajax",Not specified,https://www.naukri.com/job-listings-junior-senior-software-engineers-iweb-technologies-pune-0-to-2-years-121224502382
Junior Python Developer,DEME,0 - 2 years,Not Disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1 day ago,1,"GIS, Data analysis, Analytical, Process improvement, Data structures, ICT, Business solutions, Internship, SQL, Python",Not specified,https://www.naukri.com/job-listings-junior-python-developer-deme-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-2-years-010725500912
Developer - L4,Wipro,5 - 8 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"continuous integration, software testing, root cause analysis, software development life cycle, mis, software development, test cases, networking, progress 4gl, product design, microsoft windows, system performance, troubleshooting, windows vista",Not specified,https://www.naukri.com/job-listings-developer-l4-wipro-limited-bengaluru-5-to-8-years-250625929968
Developer - L4,Wipro,5 - 8 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"continuous integration, root cause analysis, software development life cycle, java, mis, software development, software testing, test cases, networking, progress 4gl, product design, microsoft windows, system performance, troubleshooting, windows vista",Not specified,https://www.naukri.com/job-listings-developer-l4-wipro-limited-bengaluru-5-to-8-years-250625929987
Opening For Java Developer @ Bangalore Location,Avekshaa Technologies,3 - 8 years,8-14 Lacs P.A.,Bengaluru( Bellandur ),2 weeks ago,1,"Java, Ci Cd Pipeline, Spring Boot, Rest Api Development, Microservices, Kubernetes",Not specified,https://www.naukri.com/job-listings-opening-for-java-developer-bangalore-location-avekshaa-technologies-bengaluru-3-to-8-years-180625027488
Developer - L4,Wipro,5 - 8 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"continuous integration, root cause analysis, apex, software development life cycle, mis, software development, oracle, software testing, test cases, networking, progress 4gl, product design, microsoft windows, system performance, troubleshooting, windows vista",Not specified,https://www.naukri.com/job-listings-developer-l4-wipro-limited-bengaluru-5-to-8-years-250625930360
Risk-Hyderabad-Analyst-Software Engineering,Goldman Sachs,0 - 4 years,Not Disclosed,Hyderabad,3+ weeks ago,1,"Data analysis, C++, Risk analytics, Investment banking, Investment management, Risk management, Business intelligence, Econometrics, Analytics, SQL",Not specified,https://www.naukri.com/job-listings-risk-hyderabad-analyst-software-engineering-goldman-sachs-hyderabad-0-to-4-years-070325500592
Developer - L4,Wipro,5 - 8 years,Not Disclosed,Bengaluru,1 week ago,Not specified,"continuous integration, aem, root cause analysis, software development life cycle, mis, software development, software testing, test cases, networking, progress 4gl, product design, microsoft windows, system performance, troubleshooting, windows vista",Not specified,https://www.naukri.com/job-listings-developer-l4-wipro-limited-bengaluru-5-to-8-years-250625930259
Software Engineer (Cache Developer),Evolent Health,2 - 5 years,Not Disclosed,Pune,6 days ago,1,"Automation, SOA, Data management, Architecture, Application development, Information technology, Forecasting, SDLC, Product support, SQL",Not specified,https://www.naukri.com/job-listings-software-engineer-cache-developer-evolent-pune-2-to-5-years-260625500403
Software Engineer (Cache Developer),"Evolent Health, Inc.",3 - 8 years,Not Disclosed,Pune,5 days ago,1,"Automation, SOA, Data management, Architecture, Application development, Information technology, Forecasting, SDLC, Product support, SQL",Not specified,https://www.naukri.com/job-listings-software-engineer-cache-developer-evolent-health-inc-pune-3-to-8-years-270625503114
Urgent Opening For Software engineer - Net Developer,Leading Client,3 - 6 years,Not Disclosed,Gurugram,5 days ago,Not specified,"c#, windows services, javascript, .net, asp, web services, microsoft technologies, web application, medical insurance, visual source safe, ajax, net development, sql server, sql, uml, xml, design patterns, oops, asp.net, msmq, multithreading, software engineering",Not specified,https://www.naukri.com/job-listings-urgent-opening-for-software-engineer-net-developer-expertiz-gurugram-3-to-6-years-270625919081
"Software Engineer II, Salesforce Developer",Insurity,4 - 9 years,Not Disclosed,Noida,5 days ago,1,"Computer science, ERP, Manager Quality Assurance, Networking, Data management, Coding, Analytical, Billing, Business operations, Salesforce",Not specified,https://www.naukri.com/job-listings-software-engineer-ii-salesforce-developer-insurity-noida-4-to-9-years-270625502747
Lead Software Engineer - Snowflake Developer,The Depository Trust & Clearing Corporation (DTCC),8 - 13 years,Not Disclosed,Hyderabad,5 days ago,1,"Business System Analyst, Software development methodologies, GIT, Production support, Project management, Functional testing, Test cases, JIRA, SQL, Data architecture",Not specified,https://www.naukri.com/job-listings-lead-software-engineer-snowflake-developer-the-depository-trust-clearing-corporation-dtcc-hyderabad-8-to-13-years-270625503336
